state,district,date,total_enrolments,age_weighted_load,growth_rate,volatility,anomaly,ASSI,stress_level
Arunachal Pradesh,Changlang,2025-12-31,1.0,6.92976681334673e-05,0.0019433952655817845,0.017763400753700843,0.0,0.4066248034389002,Low
Arunachal Pradesh,Dibang Valley,2025-10-31,1.0,8.315720176016076e-05,0.01367495970787706,,0.0,,High
Arunachal Pradesh,East Kameng,2025-09-30,36.0,0.002827344859845466,0.01367495970787706,0.002637535014482505,0.0,0.5077184873803953,Low
Arunachal Pradesh,East Kameng,2025-10-31,10.0,0.0007761338830948337,0.003790030409276411,0.002637535014482505,0.0,0.17854681584535373,Low
Arunachal Pradesh,East Kameng,2025-11-30,1.0,8.315720176016076e-05,0.0013568170434670214,0.002637535014482505,0.0,0.08999741444673207,Low
Arunachal Pradesh,East Kameng,2025-12-31,3.0,0.00020789300440040193,0.0410486100732327,0.002637535014482505,0.0,1.0872816722964835,Low
Arunachal Pradesh,East Siang,2025-09-30,19.0,0.0014829700980562002,0.01367495970787706,0.0016182528556526524,0.0,0.43355785373222755,Low
Arunachal Pradesh,East Siang,2025-10-31,22.0,0.0016908631024566021,0.015836037368299874,0.0016182528556526524,0.0,0.495900515418814,Low
Arunachal Pradesh,East Siang,2025-11-30,3.0,0.0002217525380270954,0.0018545197773825774,0.0016182528556526524,0.0,0.0875981530687013,Low
Arunachal Pradesh,East Siang,2025-12-31,4.0,0.0002771906725338692,0.018237234768769664,0.0016182528556526524,0.0,0.49938355323364947,Low
Arunachal Pradesh,Kamle,2025-09-30,13.0,0.0009285887529884619,0.01367495970787706,0.001387073876273702,0.0,0.406759020341939,Low
Arunachal Pradesh,Kamle,2025-11-30,1.0,6.92976681334673e-05,0.001040967231559069,0.001387073876273702,0.0,0.05653756503978946,Low
Arunachal Pradesh,Kra Daadi,2025-09-30,11.0,0.0008315720176016077,0.01367495970787706,0.00023117897937895038,0.0,0.3797604529885698,Low
Arunachal Pradesh,Kra Daadi,2025-10-31,9.0,0.0006513980804545927,0.011186446038299276,0.00023117897937895038,0.0,0.31034065376324466,Low
Arunachal Pradesh,Kurung Kumey,2025-09-30,7.0,0.0005543813450677384,0.01367495970787706,0.00024970183671292585,0.0,0.36904328323389457,Low
Arunachal Pradesh,Kurung Kumey,2025-10-31,8.0,0.0005821004123211254,0.015630220448259603,0.00024970183671292585,0.0,0.41903356443359363,Low
Arunachal Pradesh,Kurung Kumey,2025-11-30,5.0,0.0003880669415474169,0.008542400264372876,0.00024970183671292585,0.0,0.2340767210054771,Low
Arunachal Pradesh,Lohit,2025-09-30,14.0,0.00108104362288209,0.01367495970787706,0.0014062068335588644,0.0,0.41323987428338743,Low
Arunachal Pradesh,Lohit,2025-10-31,20.0,0.001469110564429507,0.019540741929024698,0.0014062068335588644,0.0,0.575407107473975,Low
Arunachal Pradesh,Lohit,2025-11-30,1.0,8.315720176016076e-05,0.0006724757843331302,0.0014062068335588644,0.0,0.04826231934991197,Low
Arunachal Pradesh,Lohit,2025-12-31,5.0,0.00037420740792072345,0.06842226043858834,0.0014062068335588644,0.0,1.753648943952715,Low
Arunachal Pradesh,Longding,2025-07-31,401.0,0.0295693149925505,0.01367495970787706,0.030436273250888747,0.0,2.1333720574167216,Low
Arunachal Pradesh,Longding,2025-09-30,120.0,0.008509753646789785,0.004083942559915794,0.030436273250888747,0.0,1.0512141748872612,Low
Arunachal Pradesh,Longding,2025-10-31,8.0,0.0005821004123211254,0.0009005895373777623,0.030436273250888747,0.0,0.654524219945064,Low
Arunachal Pradesh,Longding,2025-11-30,5.0,0.00040192647517411033,0.008542400264372876,0.030436273250888747,0.0,0.8383625306340613,Low
Arunachal Pradesh,Lower Dibang Valley,2025-09-30,2.0,0.0001385953362669346,0.01367495970787706,0.0008091264278263263,0.0,0.36360033470413045,Low
Arunachal Pradesh,Lower Dibang Valley,2025-10-31,9.0,0.00072069574858806,0.06157884784724943,0.0008091264278263263,0.0,1.5844815546812847,Low
Arunachal Pradesh,Lower Siang,2025-09-30,5.0,0.00036034787429403,0.01367495970787706,0.00037751369249054863,0.0,0.36383818151849867,Low
Arunachal Pradesh,Lower Siang,2025-10-31,1.0,6.92976681334673e-05,0.002725499561734802,0.00037751369249054863,0.0,0.07845966961851972,Low
Arunachal Pradesh,Lower Siang,2025-11-30,1.0,8.315720176016076e-05,0.01367495970787706,0.00037751369249054863,0.0,0.3527505546171439,Low
Arunachal Pradesh,Lower Subansiri,2025-09-30,17.0,0.0013027961609091854,0.01367495970787706,0.0011787861269857319,0.0,0.4175615616730086,Low
Arunachal Pradesh,Lower Subansiri,2025-10-31,7.0,0.0005266622778143515,0.005623886071007753,0.0011787861269857319,0.0,0.1852393654274825,Low
Arunachal Pradesh,Lower Subansiri,2025-11-30,3.0,0.00023561207165378884,0.005853916746346877,0.0011787861269857319,0.0,0.17934812406453812,Low
Arunachal Pradesh,Namsai,2025-09-30,18.0,0.001385953362669346,0.01367495970787706,0.0014282047003162594,0.0,0.4258762212100256,Low
Arunachal Pradesh,Namsai,2025-10-31,6.0,0.0004920134437476179,0.004550409586091845,0.0014282047003162594,0.0,0.16200487140852604,Low
Arunachal Pradesh,Namsai,2025-11-30,1.0,8.315720176016076e-05,0.0022692720556455413,0.0014282047003162594,0.0,0.08862218346787015,Low
Arunachal Pradesh,Papum Pare,2025-09-30,44.0,0.003367866671286511,0.01367495970787706,0.003087198863645427,0.0,0.5383326368212955,Low
Arunachal Pradesh,Papum Pare,2025-10-31,37.0,0.0027441876580853054,0.011497510246996499,0.003087198863645427,0.0,0.45894923977123325,Low
Arunachal Pradesh,Papum Pare,2025-11-30,16.0,0.0013166556945358788,0.005906761631222081,0.003087198863645427,0.0,0.2620792458348957,Low
Arunachal Pradesh,Papum Pare,2025-12-31,3.0,0.00020789300440040193,0.0025544142469513306,0.003087198863645427,0.0,0.13392005362270787,Low
Arunachal Pradesh,Shi-yomi,2025-09-30,3.0,0.0002494716052804823,0.01367495970787706,0.00023117897937895038,0.0,0.3564764364957248,Low
Arunachal Pradesh,Shi-yomi,2025-10-31,5.0,0.00036034787429403,0.022799509829662272,0.00023117897937895038,0.0,0.589025240300897,Low
Arunachal Pradesh,Siang,2025-09-30,6.0,0.00045736460968088426,0.01367495970787706,0.0004324962679300552,0.0,0.368818502442763,Low
Arunachal Pradesh,Siang,2025-10-31,5.0,0.00037420740792072345,0.011393822177430757,0.0004324962679300552,0.0,0.30846377611119896,Low
Arunachal Pradesh,Siang,2025-11-30,1.0,6.92976681334673e-05,0.002725499561734802,0.0004324962679300552,0.0,0.07955932112730985,Low
Arunachal Pradesh,Tawang,2025-09-30,14.0,0.0011364817573888636,0.01367495970787706,0.0011825582522333254,0.0,0.4109844280371476,Low
Arunachal Pradesh,Tawang,2025-10-31,13.0,0.001053324555628703,0.012697329337685788,0.0011825582522333254,0.0,0.38321738071195927,Low
Arunachal Pradesh,Tawang,2025-12-31,1.0,6.92976681334673e-05,0.001040967231559069,0.0011825582522333254,0.0,0.05244725255898193,Low
Arunachal Pradesh,Tirap,2025-09-30,5.0,0.00040192647517411033,0.01367495970787706,0.0010884250722481383,0.0,0.3797195531488537,Low
Arunachal Pradesh,Tirap,2025-10-31,14.0,0.0010949031565087835,0.03831124503669713,0.0010884250722481383,0.0,1.0233457536227424,Low
Arunachal Pradesh,Tirap,2025-11-30,1.0,6.92976681334673e-05,0.0009657648953905109,0.0010884250722481383,0.0,0.048684530555064234,Low
Arunachal Pradesh,Upper Siang,2025-09-30,3.0,0.00020789300440040193,0.01367495970787706,0.00026694249195083987,0.0,0.3555285627119593,Low
Arunachal Pradesh,Upper Siang,2025-10-31,5.0,0.00036034787429403,0.022799509829662272,0.00026694249195083987,0.0,0.5897405105523348,Low
Arunachal Pradesh,Upper Siang,2025-11-30,3.0,0.00023561207165378884,0.00820022963480593,0.00026694249195083987,0.0,0.21976907357531658,Low
Arunachal Pradesh,Upper Siang,2025-12-31,1.0,6.92976681334673e-05,0.004550409586091845,0.00026694249195083987,0.0,0.12187099621665162,Low
Arunachal Pradesh,Upper Subansiri,2025-09-30,18.0,0.0013998128962960394,0.01367495970787706,0.0009247159175158015,0.0,0.4163608268990841,Low
Arunachal Pradesh,Upper Subansiri,2025-10-31,10.0,0.000769204116281487,0.007591926293353584,0.0009247159175158015,0.0,0.23906064033541513,Low
Arunachal Pradesh,West Kameng,2025-07-31,83.0,0.006694154741692941,0.01367495970787706,0.005849178438980533,0.0,0.7266237511442548,Low
Arunachal Pradesh,West Kameng,2025-09-30,32.0,0.00252243512005821,0.005264982788400327,0.005849178438980533,0.0,0.3495055432919472,Low
Arunachal Pradesh,West Kameng,2025-10-31,12.0,0.0009424482866151554,0.005120693968703422,0.005849178438980533,0.0,0.28269884946180246,Low
Arunachal Pradesh,West Kameng,2025-11-30,3.0,0.0002217525380270954,0.0034098408208686933,0.005849178438980533,0.0,0.21109969082241184,Low
Arunachal Pradesh,West Siang,2025-09-30,31.0,0.0023976993174179687,0.01367495970787706,0.002120891277108127,0.0,0.48019979093580784,Low
Arunachal Pradesh,West Siang,2025-10-31,12.0,0.0009147292193617684,0.005286260402364847,0.002120891277108127,0.0,0.21116350437575446,Low
Arunachal Pradesh,West Siang,2025-11-30,4.0,0.0002910502061605627,0.004550409586091845,0.002120891277108127,0.0,0.16782007344088118,Low
Arunachal Pradesh,West Siang,2025-12-31,3.0,0.0002217525380270954,0.010253253412207605,0.002120891277108127,0.0,0.3076192623684365,Low
Assam,Bajali,2025-09-30,4.0,0.00031876927341394957,0.01367495970787706,0.00023117897937895038,0.0,0.35924834322106347,Low
Assam,Bajali,2025-10-31,2.0,0.00016631440352032152,0.006831547116538149,0.00023117897937895038,0.0,0.1820648336418456,Low
Assam,Baksa,2025-03-31,38.0,0.0032362011018329234,0.01367495970787706,0.05531189584348778,0.0,1.5775599536399991,Low
Assam,Baksa,2025-04-30,1078.0,0.08683690793804787,0.3882617541811648,0.05531189584348778,1.0,29.286258088920793,Low
Assam,Baksa,2025-05-31,82.0,0.00688818821246665,0.0010292473869613732,0.05531189584348778,0.0,1.407496630042456,Low
Assam,Baksa,2025-06-30,52.0,0.004407331693288521,0.00866758464104371,0.05531189584348778,0.0,1.4992208006273893,Low
Assam,Baksa,2025-07-31,220.0,0.0181213402169017,0.05789393337499002,0.05531189584348778,0.0,3.278439859920575,Low
Assam,Baksa,2025-09-30,299.0,0.023588926232632267,0.01858977420529319,0.05531189584348778,0.0,2.5145393213073763,Low
Assam,Baksa,2025-10-31,344.0,0.02939607082221683,0.0157348497855376,0.05531189584348778,0.0,2.675451994396869,Low
Assam,Baksa,2025-11-30,29.0,0.0023284016492845015,0.0011419657179249868,0.05531189584348778,0.0,1.2279231257892604,Low
Assam,Baksa,2025-12-31,9.0,0.0007137659817747133,0.004235769926719941,0.05531189584348778,0.0,1.2406828043087428,Low
Assam,Barpeta,2025-03-31,68.0,0.005391358580783756,0.01367495970787706,0.22810423536811344,0.0,5.119613043290546,Low
Assam,Barpeta,2025-04-30,215.0,0.017608537472714042,0.04326265532337176,0.22810423536811344,0.0,6.347992589355125,Low
Assam,Barpeta,2025-05-31,183.0,0.014275319635494265,0.0116378508434785,0.22810423536811344,0.0,5.424043763869002,Low
Assam,Barpeta,2025-06-30,1179.0,0.09499324347735698,0.08816718857097602,0.22810423536811344,1.0,25.56599416073095,Low
Assam,Barpeta,2025-07-31,4389.0,0.35639790721042236,0.05093934379303042,0.22810423536811344,1.0,35.09148459060493,Medium
Assam,Barpeta,2025-09-30,1363.0,0.10937250961505145,0.004238565767849015,0.22810423536811344,0.0,9.042949236160553,Low
Assam,Barpeta,2025-10-31,585.0,0.0465195246179966,0.005862523910281062,0.22810423536811344,0.0,6.56942878983916,Low
Assam,Barpeta,2025-11-30,102.0,0.008232562974255916,0.0023745553262815265,0.22810423536811344,0.0,4.950751109489544,Low
Assam,Barpeta,2025-12-31,63.0,0.004857766536156057,0.008441761843912012,0.22810423536811344,0.0,4.967439414906312,Low
Assam,Biswanath,2025-04-30,250.0,0.019874571220678424,0.01367495970787706,0.01691505170818753,0.0,1.475157875687814,Low
Assam,Biswanath,2025-09-30,141.0,0.011087626901354768,0.00770750392822953,0.01691505170818753,0.0,0.9744937084236797,Low
Assam,Biswanath,2025-10-31,84.0,0.006555559405426007,0.00814198782551794,0.01691505170818753,0.0,0.8040731060187396,Low
Assam,Biswanath,2025-11-30,7.0,0.0005266622778143515,0.001128703290422391,0.01691505170818753,0.0,0.38758510753688447,Low
Assam,Biswanath,2025-12-31,1.0,6.92976681334673e-05,0.0019433952655817845,0.01691505170818753,0.0,0.38965782252863396,Low
Assam,Bongaigaon,2025-03-31,89.0,0.00758809466061467,0.01367495970787706,0.021685038734202206,0.0,1.0790985538055575,Low
Assam,Bongaigaon,2025-04-30,369.0,0.03074737535081945,0.056734634439897166,0.021685038734202206,0.0,3.081961649714251,Low
Assam,Bongaigaon,2025-05-31,166.0,0.013547694120092858,0.0061453512740461715,0.021685038734202206,0.0,1.129242321338913,Low
Assam,Bongaigaon,2025-06-30,61.0,0.00516960604275666,0.005017630526062775,0.021685038734202206,0.0,0.7659257795458799,Low
Assam,Bongaigaon,2025-07-31,303.0,0.024822424725407986,0.06797351207194316,0.021685038734202206,0.0,3.1259355654989425,Low
Assam,Bongaigaon,2025-09-30,306.0,0.024690759155954402,0.013810472828497632,0.021685038734202206,0.0,1.766592961634661,Low
Assam,Bongaigaon,2025-10-31,166.0,0.013790235958559993,0.007413013545867599,0.021685038734202206,0.0,1.170635551673134,Low
Assam,Bongaigaon,2025-11-30,26.0,0.0020997193444440595,0.00213185413212468,0.021685038734202206,0.0,0.5709859017649236,Low
Assam,Bongaigaon,2025-12-31,9.0,0.0007830636499081806,0.004725881703818484,0.021685038734202206,0.0,0.5831703632758334,Low
Assam,Cachar,2025-04-30,1748.0,0.14518554450642734,0.01367495970787706,0.3245873852205243,0.0,12.641043477364509,Low
Assam,Cachar,2025-06-30,1632.0,0.13179723502304147,0.012766680691177616,0.3245873852205243,0.0,12.082804122611588,Low
Assam,Cachar,2025-07-31,5873.0,0.4797616160216208,0.049242254805754906,0.3245873852205243,1.0,41.91326871541919,Medium
Assam,Cachar,2025-09-30,1174.0,0.09389141055403485,0.0027241012823018707,0.3245873852205243,0.0,10.315506658629428,Low
Assam,Cachar,2025-10-31,713.0,0.059762308998302205,0.008300490875496757,0.3245873852205243,0.0,9.089752336229996,Low
Assam,Cachar,2025-11-30,185.0,0.01612556737465784,0.003539414551560245,0.3245873852205243,0.0,7.225255763185808,Low
Assam,Cachar,2025-12-31,48.0,0.003589619209313606,0.003539310788812944,0.3245873852205243,0.0,6.723815242503356,Low
Assam,Charaideo,2025-04-30,305.0,0.028079415127680953,0.01367495970787706,0.0191143919256128,0.0,1.8473384363164207,Low
Assam,Charaideo,2025-05-31,50.0,0.004213298222514812,0.0022318763584251115,0.0191143919256128,0.0,0.6066166763734763,Low
Assam,Charaideo,2025-09-30,113.0,0.008856241987457122,0.03092035943805111,0.0191143919256128,0.0,1.5095465039618188,Low
Assam,Charaideo,2025-10-31,58.0,0.004476629361421987,0.007013230636662192,0.0191143919256128,0.0,0.7366837788856903,Low
Assam,Charaideo,2025-11-30,8.0,0.0005959599459478188,0.0018759724814306628,0.0191143919256128,0.0,0.45302554838593534,Low
Assam,Chirang,2025-03-31,56.0,0.0045667163299954955,0.01367495970787706,0.07819557682133776,0.0,2.0884541823235017,Low
Assam,Chirang,2025-04-30,567.0,0.048113370985066344,0.13856723949981217,0.07819557682133776,1.0,21.952627363324712,Low
Assam,Chirang,2025-07-31,1309.0,0.10488895048681611,0.031586113650640624,0.07819557682133776,0.0,6.549122397165416,Low
Assam,Chirang,2025-09-30,192.0,0.015106891653095873,0.0019956749645224942,0.07819557682133776,0.0,2.2180790766636522,Low
Assam,Chirang,2025-10-31,87.0,0.006818890544333183,0.006189977186100127,0.07819557682133776,0.0,1.9914165878525858,Low
Assam,Chirang,2025-11-30,11.0,0.0008315720176016077,0.0017186526517447096,0.07819557682133776,0.0,1.6401407334244371,Low
Assam,Chirang,2025-12-31,7.0,0.0004989432105609646,0.00869793236872149,0.07819557682133776,0.0,1.8013175740672311,Low
Assam,Darrang,2025-04-30,1264.0,0.10601157271057825,0.01367495970787706,0.06726343211674986,0.0,5.927605543455053,Low
Assam,Darrang,2025-05-31,448.0,0.04292297564186965,0.0048391611722242885,0.06726343211674986,0.0,3.18316669731539,Low
Assam,Darrang,2025-06-30,98.0,0.00801081043622882,0.0029821275339100128,0.06726343211674986,0.0,1.7402542481319005,Low
Assam,Darrang,2025-07-31,257.0,0.020823949274106926,0.035881135259364545,0.06726343211674986,0.0,3.075254994783388,Low
Assam,Darrang,2025-09-30,676.0,0.05350472956585011,0.0359892778072623,0.06726343211674986,0.0,4.385189770150559,Low
Assam,Darrang,2025-10-31,344.0,0.02825265929801462,0.006953027813425824,0.06726343211674986,0.0,2.6492007095912276,Low
Assam,Darrang,2025-11-30,65.0,0.0053705692803437165,0.0025743078882052225,0.06726343211674986,0.0,1.6244491107538763,Low
Assam,Darrang,2025-12-31,35.0,0.002598662555005024,0.007357963469718066,0.06726343211674986,0.0,1.6331642312781498,Low
Assam,Dhemaji,2025-03-31,85.0,0.006825820311146529,0.01367495970787706,0.12850817435316852,0.0,3.185070292206158,Low
Assam,Dhemaji,2025-04-30,407.0,0.03248674682096947,0.06552387392931538,0.12850817435316852,0.0,5.507730208135034,Low
Assam,Dhemaji,2025-05-31,591.0,0.04991511035653649,0.01986261531871912,0.12850817435316852,0.0,5.063333284292808,Low
Assam,Dhemaji,2025-06-30,316.0,0.025674786043449638,0.007306301627950832,0.12850817435316852,0.0,3.7798124695001265,Low
Assam,Dhemaji,2025-07-31,2538.0,0.21007588094660615,0.10991586336582046,0.12850817435316852,1.0,28.72109530907313,Low
Assam,Dhemaji,2025-09-30,405.0,0.0326392016908631,0.0021722023734988914,0.12850817435316852,0.0,3.930036614035367,Low
Assam,Dhemaji,2025-10-31,150.0,0.012147881223796819,0.005057329037302135,0.12850817435316852,0.0,3.182511961947797,Low
Assam,Dhemaji,2025-11-30,45.0,0.0036589168774470737,0.004094182080002586,0.12850817435316852,0.0,2.8188747141613177,Low
Assam,Dhemaji,2025-12-31,21.0,0.001538408232562974,0.0063753196104488884,0.12850817435316852,0.0,2.7910828066271116,Low
Assam,Dhubri,2025-03-31,416.0,0.033456914174838016,0.01367495970787706,0.10044099566685016,0.0,3.6889704730274504,Low
Assam,Dhubri,2025-04-30,1732.0,0.13662728249194414,0.05697270475692516,0.10044099566685016,0.0,8.8982288319379,Low
Assam,Dhubri,2025-06-30,545.0,0.04307543051176327,0.004294901109817837,0.10044099566685016,0.0,3.8392096615529803,Low
Assam,Dhubri,2025-07-31,1107.0,0.08837531617061085,0.02778871338249162,0.10044099566685016,0.0,6.238550394723728,Low
Assam,Dhubri,2025-09-30,1389.0,0.11066837600914728,0.01716157642107954,0.10044099566685016,0.0,6.864594364229884,Low
Assam,Dhubri,2025-10-31,567.0,0.04502962475312705,0.005575197072771827,0.10044099566685016,0.0,3.949384830281381,Low
Assam,Dhubri,2025-11-30,95.0,0.007359412355774228,0.0022813415663886453,0.10044099566685016,0.0,2.3602299467276886,Low
Assam,Dhubri,2025-12-31,23.0,0.0017047226360832957,0.0033017869378475524,0.10044099566685016,0.0,2.1595534922265243,Low
Assam,Dibrugarh,2025-03-31,36.0,0.0031183950660060287,0.01367495970787706,0.12508991585455934,0.0,2.9684081124283543,Low
Assam,Dibrugarh,2025-04-30,514.0,0.04454454107619278,0.1954055829667659,0.12508991585455934,1.0,24.168719534308046,Low
Assam,Dibrugarh,2025-05-31,384.0,0.03371331554693184,0.010213311315370996,0.12508991585455934,0.0,4.105663721852736,Low
Assam,Dibrugarh,2025-06-30,674.0,0.057073559474723666,0.02401136414271187,0.12508991585455934,0.0,5.385024799647931,Low
Assam,Dibrugarh,2025-07-31,2484.0,0.2110460483004747,0.05043038045067655,0.12508991585455934,1.0,27.204399760377086,Low
Assam,Dibrugarh,2025-09-30,432.0,0.03499532240740099,0.0023684519482736425,0.12508991585455934,0.0,3.960822512094068,Low
Assam,Dibrugarh,2025-10-31,236.0,0.019188524306157095,0.007465196430551011,0.12508991585455934,0.0,3.455969200101246,Low
Assam,Dibrugarh,2025-11-30,65.0,0.005266622778143515,0.003757810952631689,0.12508991585455934,0.0,2.8064085020327196,Low
Assam,Dibrugarh,2025-12-31,12.0,0.0008870101521083816,0.0025149330204628367,0.12508991585455934,0.0,2.600152048687093,Low
Assam,Dima Hasao,2025-06-30,71.0,0.005723987387824399,0.01367495970787706,0.011248466931079809,0.0,0.7958028268314987,Low
