state,district,date,total_enrolments,age_weighted_load,growth_rate,volatility,anomaly
Assam,Biswanath,2025-04-30,250.0,286.8,0.0,103.47608419340192,0
Assam,Biswanath,2025-09-30,141.0,160.0,-0.43600000000000005,103.47608419340192,0
Assam,Biswanath,2025-10-31,84.0,94.6,-0.4042553191489362,103.47608419340192,0
Assam,Biswanath,2025-11-30,7.0,7.6,-0.9166666666666666,103.47608419340192,0
Assam,Biswanath,2025-12-31,1.0,1.0,-0.8571428571428572,103.47608419340192,0
Assam,Bongaigaon,2025-03-31,89.0,109.5,0.0,132.6559878449183,0
Assam,Bongaigaon,2025-04-30,369.0,443.70000000000005,3.1460674157303368,132.6559878449183,0
Assam,Bongaigaon,2025-05-31,166.0,195.5,-0.5501355013550135,132.6559878449183,0
Assam,Bongaigaon,2025-06-30,61.0,74.6,-0.6325301204819277,132.6559878449183,0
Assam,Bongaigaon,2025-07-31,303.0,358.2,3.9672131147540988,132.6559878449183,0
Assam,Bongaigaon,2025-09-30,306.0,356.3,0.00990099009900991,132.6559878449183,0
Assam,Bongaigaon,2025-10-31,166.0,199.0,-0.4575163398692811,132.6559878449183,0
Assam,Bongaigaon,2025-11-30,26.0,30.3,-0.8433734939759037,132.6559878449183,0
Assam,Bongaigaon,2025-12-31,9.0,11.3,-0.6538461538461539,132.6559878449183,0
Assam,Cachar,2025-04-30,1748.0,2095.1,0.0,1985.6298508941452,0
Assam,Cachar,2025-06-30,1632.0,1901.9,-0.06636155606407323,1985.6298508941452,0
Assam,Cachar,2025-07-31,5873.0,6923.2,2.5986519607843137,1985.6298508941452,1
Assam,Cachar,2025-09-30,1174.0,1354.8999999999999,-0.8001021624382769,1985.6298508941452,0
Assam,Cachar,2025-10-31,713.0,862.4,-0.39267461669505965,1985.6298508941452,0
Assam,Cachar,2025-11-30,185.0,232.7,-0.7405329593267882,1985.6298508941452,0
Assam,Cachar,2025-12-31,48.0,51.800000000000004,-0.7405405405405405,1985.6298508941452,0
Assam,Charaideo,2025-04-30,305.0,405.2,0.0,116.93032113186041,0
Assam,Charaideo,2025-05-31,50.0,60.8,-0.8360655737704918,116.93032113186041,0
Assam,Charaideo,2025-09-30,113.0,127.8,1.2599999999999998,116.93032113186041,0
Assam,Charaideo,2025-10-31,58.0,64.6,-0.48672566371681414,116.93032113186041,0
Assam,Charaideo,2025-11-30,8.0,8.6,-0.8620689655172413,116.93032113186041,0
Assam,Chirang,2025-03-31,56.0,65.9,0.0,478.3533760526337,0
Assam,Chirang,2025-04-30,567.0,694.3,9.125,478.3533760526337,1
Assam,Chirang,2025-07-31,1309.0,1513.6,1.308641975308642,478.3533760526337,0
Assam,Chirang,2025-09-30,192.0,218.0,-0.8533231474407945,478.3533760526337,0
Assam,Chirang,2025-10-31,87.0,98.4,-0.546875,478.3533760526337,0
Assam,Chirang,2025-11-30,11.0,12.0,-0.8735632183908046,478.3533760526337,0
Assam,Chirang,2025-12-31,7.0,7.2,-0.36363636363636365,478.3533760526337,0
Assam,Darrang,2025-04-30,1264.0,1529.7999999999997,0.0,411.47710837212526,0
Assam,Darrang,2025-05-31,448.0,619.4,-0.6455696202531646,411.47710837212526,0
Assam,Darrang,2025-06-30,98.0,115.6,-0.78125,411.47710837212526,0
Assam,Darrang,2025-07-31,257.0,300.5,1.6224489795918369,411.47710837212526,0
Assam,Darrang,2025-09-30,676.0,772.1,1.6303501945525292,411.47710837212526,0
Assam,Darrang,2025-10-31,344.0,407.7,-0.49112426035502954,411.47710837212526,0
Assam,Darrang,2025-11-30,65.0,77.5,-0.811046511627907,411.47710837212526,0
Assam,Darrang,2025-12-31,35.0,37.5,-0.46153846153846156,411.47710837212526,0
Assam,Dhemaji,2025-03-31,85.0,98.5,0.0,786.1355021736251,0
Assam,Dhemaji,2025-04-30,407.0,468.79999999999995,3.788235294117647,786.1355021736251,0
Assam,Dhemaji,2025-05-31,591.0,720.3,0.45208845208845205,786.1355021736251,0
Assam,Dhemaji,2025-06-30,316.0,370.5,-0.4653130287648054,786.1355021736251,0
Assam,Dhemaji,2025-07-31,2538.0,3031.5,7.0316455696202524,786.1355021736251,1
Assam,Dhemaji,2025-09-30,405.0,471.0,-0.8404255319148937,786.1355021736251,0
Assam,Dhemaji,2025-10-31,150.0,175.3,-0.6296296296296297,786.1355021736251,0
Assam,Dhemaji,2025-11-30,45.0,52.8,-0.7,786.1355021736251,0
Assam,Dhemaji,2025-12-31,21.0,22.2,-0.5333333333333333,786.1355021736251,0
Assam,Dhubri,2025-03-31,416.0,482.79999999999995,0.0,614.4374314304566,0
Assam,Dhubri,2025-04-30,1732.0,1971.6,3.1634615384615383,614.4374314304566,0
Assam,Dhubri,2025-06-30,545.0,621.5999999999999,-0.6853348729792148,614.4374314304566,0
Assam,Dhubri,2025-07-31,1107.0,1275.3,1.0311926605504587,614.4374314304566,0
Assam,Dhubri,2025-09-30,1389.0,1597.0,0.2547425474254743,614.4374314304566,0
Assam,Dhubri,2025-10-31,567.0,649.8,-0.5917926565874729,614.4374314304566,0
Assam,Dhubri,2025-11-30,95.0,106.19999999999999,-0.8324514991181657,614.4374314304566,0
Assam,Dhubri,2025-12-31,23.0,24.599999999999998,-0.7578947368421053,614.4374314304566,0
Assam,Dibrugarh,2025-03-31,36.0,45.0,0.0,765.2246583701924,0
Assam,Dibrugarh,2025-04-30,514.0,642.8,13.277777777777779,765.2246583701924,1
Assam,Dibrugarh,2025-05-31,384.0,486.5,-0.2529182879377432,765.2246583701924,0
Assam,Dibrugarh,2025-06-30,674.0,823.5999999999999,0.7552083333333333,765.2246583701924,0
Assam,Dibrugarh,2025-07-31,2484.0,3045.5,2.685459940652819,765.2246583701924,1
Assam,Dibrugarh,2025-09-30,432.0,505.0,-0.8260869565217391,765.2246583701924,0
Assam,Dibrugarh,2025-10-31,236.0,276.9,-0.4537037037037037,765.2246583701924,0
Assam,Dibrugarh,2025-11-30,65.0,76.0,-0.7245762711864407,765.2246583701924,0
Assam,Dibrugarh,2025-12-31,12.0,12.8,-0.8153846153846154,765.2246583701924,0
Assam,Dima Hasao,2025-06-30,71.0,82.6,0.0,68.81133627535509,0
Assam,Dima Hasao,2025-07-31,148.0,171.6,1.084507042253521,68.81133627535509,0
Assam,Dima Hasao,2025-09-30,2.0,2.0,-0.9864864864864865,68.81133627535509,0
Assam,Dima Hasao,2025-10-31,5.0,6.0,1.5,68.81133627535509,0
Assam,Goalpara,2025-04-30,1164.0,1422.8999999999999,0.0,950.2603308717939,0
Assam,Goalpara,2025-05-31,781.0,921.4,-0.3290378006872853,950.2603308717939,0
Assam,Goalpara,2025-06-30,80.0,93.4,-0.8975672215108835,950.2603308717939,0
Assam,Goalpara,2025-07-31,2898.0,3416.2999999999997,35.225,950.2603308717939,1
Assam,Goalpara,2025-09-30,862.0,1006.0,-0.7025534851621809,950.2603308717939,0
Assam,Goalpara,2025-10-31,409.0,473.59999999999997,-0.525522041763341,950.2603308717939,0
Assam,Goalpara,2025-11-30,77.0,86.2,-0.8117359413202934,950.2603308717939,0
Assam,Goalpara,2025-12-31,32.0,35.199999999999996,-0.5844155844155844,950.2603308717939,0
Assam,Golaghat,2025-04-30,1213.0,1398.6,0.0,1140.9114698971418,0
Assam,Golaghat,2025-05-31,1863.0,2139.4,0.5358615004122012,1140.9114698971418,0
Assam,Golaghat,2025-06-30,1265.0,1478.1999999999998,-0.32098765432098764,1140.9114698971418,0
Assam,Golaghat,2025-07-31,3469.0,4217.4,1.7422924901185772,1140.9114698971418,1
Assam,Golaghat,2025-09-30,802.0,926.6999999999999,-0.7688094551744018,1140.9114698971418,0
Assam,Golaghat,2025-10-31,316.0,392.4,-0.6059850374064838,1140.9114698971418,0
Assam,Golaghat,2025-11-30,98.0,111.8,-0.689873417721519,1140.9114698971418,0
Assam,Golaghat,2025-12-31,15.0,16.7,-0.846938775510204,1140.9114698971418,0
Assam,Hailakandi,2025-04-30,463.0,550.4,0.0,369.24571764612244,0
Assam,Hailakandi,2025-07-31,1016.0,1175.6,1.1943844492440605,369.24571764612244,0
Assam,Hailakandi,2025-09-30,671.0,769.4,-0.3395669291338582,369.24571764612244,0
Assam,Hailakandi,2025-10-31,303.0,365.09999999999997,-0.5484351713859911,369.24571764612244,0
Assam,Hailakandi,2025-11-30,109.0,126.8,-0.6402640264026402,369.24571764612244,0
Assam,Hailakandi,2025-12-31,30.0,32.3,-0.7247706422018348,369.24571764612244,0
Assam,Hojai,2025-03-31,89.0,104.4,0.0,720.410597209278,0
Assam,Hojai,2025-04-30,1116.0,1318.6,11.539325842696629,720.410597209278,1
Assam,Hojai,2025-06-30,364.0,424.9,-0.6738351254480286,720.410597209278,0
Assam,Hojai,2025-07-31,2123.0,2484.5,4.832417582417582,720.410597209278,1
Assam,Hojai,2025-09-30,531.0,614.4,-0.7498822421102214,720.410597209278,0
Assam,Hojai,2025-10-31,300.0,343.6,-0.4350282485875706,720.410597209278,0
Assam,Hojai,2025-11-30,61.0,68.4,-0.7966666666666666,720.410597209278,0
Assam,Hojai,2025-12-31,8.0,8.4,-0.8688524590163934,720.410597209278,0
Assam,Jorhat,2025-04-30,520.0,639.0,0.0,454.2047799647832,0
Assam,Jorhat,2025-05-31,54.0,63.9,-0.8961538461538462,454.2047799647832,0
Assam,Jorhat,2025-06-30,56.0,67.3,0.03703703703703698,454.2047799647832,0
Assam,Jorhat,2025-07-31,1371.0,1705.1,23.482142857142858,454.2047799647832,1
Assam,Jorhat,2025-09-30,237.0,269.3,-0.8271334792122538,454.2047799647832,0
Assam,Jorhat,2025-10-31,303.0,363.6,0.2784810126582278,454.2047799647832,0
Assam,Jorhat,2025-11-30,89.0,107.1,-0.7062706270627063,454.2047799647832,0
Assam,Jorhat,2025-12-31,5.0,5.2,-0.9438202247191011,454.2047799647832,0
Assam,Kamrup,2025-03-31,46.0,55.1,0.0,1220.353819367336,0
Assam,Kamrup,2025-04-30,1324.0,1561.6999999999998,27.782608695652176,1220.353819367336,1
Assam,Kamrup,2025-05-31,1657.0,1951.6,0.25151057401812693,1220.353819367336,0
Assam,Kamrup,2025-06-30,207.0,245.1,-0.8750754375377188,1220.353819367336,0
Assam,Kamrup,2025-07-31,3804.0,4494.099999999999,17.3768115942029,1220.353819367336,1
Assam,Kamrup,2025-09-30,1023.0,1173.3,-0.7310725552050473,1220.353819367336,0
Assam,Kamrup,2025-10-31,483.0,571.3,-0.5278592375366569,1220.353819367336,0
Assam,Kamrup,2025-11-30,118.0,136.8,-0.7556935817805384,1220.353819367336,0
Assam,Kamrup,2025-12-31,30.0,33.8,-0.7457627118644068,1220.353819367336,0
Assam,Kamrup Metro,2025-04-30,885.0,1046.7,0.0,293.4501357008668,0
Assam,Kamrup Metro,2025-05-31,162.0,201.9,-0.8169491525423729,293.4501357008668,0
Assam,Kamrup Metro,2025-06-30,174.0,217.5,0.07407407407407418,293.4501357008668,0
Assam,Kamrup Metro,2025-07-31,509.0,601.8,1.9252873563218391,293.4501357008668,0
Assam,Kamrup Metro,2025-09-30,553.0,613.8,0.08644400785854622,293.4501357008668,0
Assam,Kamrup Metro,2025-10-31,398.0,490.3,-0.2802893309222423,293.4501357008668,0
Assam,Kamrup Metro,2025-11-30,96.0,114.6,-0.7587939698492463,293.4501357008668,0
Assam,Kamrup Metro,2025-12-31,8.0,8.6,-0.9166666666666666,293.4501357008668,0
Assam,Karbi Anglong,2025-04-30,1896.0,2166.1,0.0,936.9281722736274,0
Assam,Karbi Anglong,2025-05-31,2158.0,2334.7,0.13818565400843874,936.9281722736274,0
Assam,Karbi Anglong,2025-09-30,631.0,747.4,-0.7075996292863762,936.9281722736274,0
Assam,Karbi Anglong,2025-10-31,311.0,373.3,-0.5071315372424723,936.9281722736274,0
Assam,Karbi Anglong,2025-11-30,80.0,87.0,-0.7427652733118971,936.9281722736274,0
Assam,Karbi Anglong,2025-12-31,42.0,48.6,-0.475,936.9281722736274,0
Assam,Karimganj,2025-04-30,1025.0,1172.1,0.0,993.10198548358,0
Assam,Karimganj,2025-05-31,761.0,914.7,-0.2575609756097561,993.10198548358,0
Assam,Karimganj,2025-06-30,627.0,726.1,-0.17608409986859397,993.10198548358,0
Assam,Karimganj,2025-07-31,3171.0,3648.7,4.057416267942584,993.10198548358,1
Assam,Karimganj,2025-09-30,1223.0,1404.1,-0.6143172500788394,993.10198548358,0
Assam,Karimganj,2025-10-31,484.0,551.4,-0.6042518397383483,993.10198548358,0
Assam,Karimganj,2025-11-30,106.0,119.8,-0.78099173553719,993.10198548358,0
Assam,Karimganj,2025-12-31,42.0,45.2,-0.6037735849056604,993.10198548358,0
Assam,Kokrajhar,2025-03-31,340.0,398.2,0.0,218.9531913446342,0
Assam,Kokrajhar,2025-04-30,564.0,636.7,0.6588235294117648,218.9531913446342,0
Assam,Kokrajhar,2025-05-31,518.0,583.8,-0.08156028368794321,218.9531913446342,0
Assam,Kokrajhar,2025-06-30,287.0,326.5,-0.44594594594594594,218.9531913446342,0
Assam,Kokrajhar,2025-07-31,576.0,692.3,1.0069686411149825,218.9531913446342,0
Assam,Kokrajhar,2025-09-30,264.0,304.09999999999997,-0.5416666666666667,218.9531913446342,0
Assam,Kokrajhar,2025-10-31,140.0,159.2,-0.4696969696969697,218.9531913446342,0
Assam,Kokrajhar,2025-11-30,26.0,29.0,-0.8142857142857143,218.9531913446342,0
Assam,Kokrajhar,2025-12-31,6.0,6.4,-0.7692307692307692,218.9531913446342,0
Assam,Lakhimpur,2025-03-31,101.0,127.0,0.0,336.1320425071076,0
Assam,Lakhimpur,2025-04-30,714.0,840.5,6.069306930693069,336.1320425071076,1
Assam,Lakhimpur,2025-05-31,747.0,891.3,0.04621848739495804,336.1320425071076,0
Assam,Lakhimpur,2025-06-30,451.0,523.9000000000001,-0.39625167336010714,336.1320425071076,0
Assam,Lakhimpur,2025-07-31,911.0,1097.6999999999998,1.0199556541019956,336.1320425071076,0
Assam,Lakhimpur,2025-09-30,686.0,794.0,-0.24698133918770582,336.1320425071076,0
Assam,Lakhimpur,2025-10-31,313.0,367.7,-0.5437317784256559,336.1320425071076,0
Assam,Lakhimpur,2025-11-30,54.0,61.8,-0.8274760383386581,336.1320425071076,0
Assam,Lakhimpur,2025-12-31,25.0,28.5,-0.537037037037037,336.1320425071076,0
Assam,Majuli,2025-07-31,210.0,246.29999999999998,0.0,94.96315074806648,0
Assam,Majuli,2025-09-30,84.0,94.6,-0.6,94.96315074806648,0
Assam,Majuli,2025-10-31,15.0,16.8,-0.8214285714285714,94.96315074806648,0
Assam,Majuli,2025-11-30,3.0,3.0,-0.8,94.96315074806648,0
Assam,Marigaon,2025-03-31,546.0,691.9,0.0,756.8392791368881,0
Assam,Marigaon,2025-04-30,1093.0,1249.0,1.0018315018315018,756.8392791368881,0
Assam,Marigaon,2025-05-31,378.0,418.5,-0.6541628545288198,756.8392791368881,0
Assam,Marigaon,2025-06-30,780.0,921.4,1.0634920634920637,756.8392791368881,0
Assam,Marigaon,2025-07-31,2506.0,2914.8999999999996,2.212820512820513,756.8392791368881,0
Assam,Marigaon,2025-09-30,804.0,935.6,-0.6791699920191541,756.8392791368881,0
Assam,Marigaon,2025-10-31,297.0,348.09999999999997,-0.6305970149253731,756.8392791368881,0
Assam,Marigaon,2025-11-30,70.0,80.5,-0.7643097643097643,756.8392791368881,0
Assam,Marigaon,2025-12-31,17.0,18.4,-0.7571428571428571,756.8392791368881,0
Assam,Nagaon,2025-03-31,56.0,70.8,0.0,874.2262599415717,0
Assam,Nagaon,2025-04-30,776.0,894.8000000000001,12.857142857142858,874.2262599415717,1
Assam,Nagaon,2025-06-30,156.0,193.3,-0.7989690721649485,874.2262599415717,0
Assam,Nagaon,2025-07-31,2420.0,2796.6,14.512820512820513,874.2262599415717,1
Assam,Nagaon,2025-09-30,1627.0,1871.5,-0.3276859504132231,874.2262599415717,0
Assam,Nagaon,2025-10-31,773.0,884.6,-0.5248924400737554,874.2262599415717,0
Assam,Nagaon,2025-11-30,100.0,112.6,-0.8706338939197931,874.2262599415717,0
Assam,Nagaon,2025-12-31,19.0,21.8,-0.81,874.2262599415717,0
Assam,Nalbari,2025-04-30,181.0,230.5,0.0,218.15078882888935,0
Assam,Nalbari,2025-05-31,246.0,291.3,0.3591160220994476,218.15078882888935,0
Assam,Nalbari,2025-09-30,633.0,735.3,1.5731707317073171,218.15078882888935,0
Assam,Nalbari,2025-10-31,361.0,418.9,-0.42969984202211686,218.15078882888935,0
Assam,Nalbari,2025-11-30,129.0,151.6,-0.6426592797783934,218.15078882888935,0
Assam,Nalbari,2025-12-31,5.0,5.2,-0.9612403100775194,218.15078882888935,0
Assam,North Cachar Hills,2025-04-30,408.0,483.5,0.0,163.34840066557126,0
Assam,North Cachar Hills,2025-05-31,77.0,88.5,-0.8112745098039216,163.34840066557126,0
Assam,North Cachar Hills,2025-09-30,58.0,65.4,-0.24675324675324672,163.34840066557126,0
Assam,North Cachar Hills,2025-10-31,44.0,49.9,-0.24137931034482762,163.34840066557126,0
Assam,North Cachar Hills,2025-11-30,9.0,10.0,-0.7954545454545454,163.34840066557126,0
Assam,Sibsagar,2025-04-30,579.0,761.0,0.0,201.3101255939866,0
Assam,Sibsagar,2025-05-31,225.0,287.5,-0.6113989637305699,201.3101255939866,0
Assam,Sibsagar,2025-09-30,199.0,228.7,-0.11555555555555552,201.3101255939866,0
Assam,Sibsagar,2025-10-31,199.0,242.2,0.0,201.3101255939866,0
Assam,Sibsagar,2025-11-30,50.0,57.2,-0.7487437185929648,201.3101255939866,0
Assam,Sibsagar,2025-12-31,9.0,10.0,-0.8200000000000001,201.3101255939866,0
Assam,Sivasagar,2025-06-30,80.0,92.4,0.0,185.26197667087544,0
Assam,Sivasagar,2025-07-31,342.0,422.9,3.2750000000000004,185.26197667087544,0
Assam,Sonitpur,2025-03-31,81.0,104.5,0.0,383.3557239837578,0
Assam,Sonitpur,2025-04-30,372.0,432.1,3.5925925925925926,383.3557239837578,0
Assam,Sonitpur,2025-05-31,253.0,283.0,-0.3198924731182796,383.3557239837578,0
Assam,Sonitpur,2025-06-30,284.0,341.9,0.12252964426877466,383.3557239837578,0
Assam,Sonitpur,2025-07-31,1030.0,1213.1999999999998,2.6267605633802815,383.3557239837578,0
Assam,Sonitpur,2025-09-30,985.0,1120.0,-0.043689320388349495,383.3557239837578,0
Assam,Sonitpur,2025-10-31,637.0,728.1,-0.35329949238578684,383.3557239837578,0
Assam,Sonitpur,2025-11-30,70.0,79.2,-0.8901098901098901,383.3557239837578,0
Assam,Sonitpur,2025-12-31,31.0,32.800000000000004,-0.5571428571428572,383.3557239837578,0
Assam,South Salmara Mankachar,2025-04-30,308.0,358.2,0.0,123.38435881423545,0
Assam,South Salmara Mankachar,2025-09-30,122.0,140.5,-0.6038961038961039,123.38435881423545,0
Assam,South Salmara Mankachar,2025-10-31,83.0,95.8,-0.319672131147541,123.38435881423545,0
Assam,South Salmara Mankachar,2025-11-30,15.0,17.4,-0.8192771084337349,123.38435881423545,0
Assam,South Salmara Mankachar,2025-12-31,1.0,1.2,-0.9333333333333333,123.38435881423545,0
Assam,Sribhumi,2025-09-30,14.0,15.799999999999999,0.0,5.94418483337567,0
Assam,Sribhumi,2025-10-31,7.0,7.8,-0.5,5.94418483337567,0
Assam,Sribhumi,2025-11-30,1.0,1.0,-0.8571428571428572,5.94418483337567,0
Assam,Sribhumi,2025-12-31,2.0,2.2,1.0,5.94418483337567,0
Assam,Tamulpur District,2025-09-30,7.0,7.4,0.0,3.0,0
Assam,Tamulpur District,2025-10-31,4.0,4.6,-0.4285714285714286,3.0,0
Assam,Tamulpur District,2025-11-30,1.0,1.0,-0.75,3.0,0
Assam,Tinsukia,2025-03-31,355.0,422.3,0.0,818.2575454673704,0
Assam,Tinsukia,2025-04-30,991.0,1189.3,1.7915492957746477,818.2575454673704,0
Assam,Tinsukia,2025-05-31,600.0,728.0999999999999,-0.3945509586276489,818.2575454673704,0
Assam,Tinsukia,2025-07-31,2507.0,3024.8,3.1783333333333337,818.2575454673704,1
Assam,Tinsukia,2025-09-30,392.0,443.1,-0.8436378141204627,818.2575454673704,0
Assam,Tinsukia,2025-10-31,198.0,225.6,-0.4948979591836735,818.2575454673704,0
Assam,Tinsukia,2025-11-30,59.0,66.4,-0.702020202020202,818.2575454673704,0
Assam,Tinsukia,2025-12-31,7.0,8.2,-0.8813559322033898,818.2575454673704,0
Assam,Udalguri,2025-03-31,90.0,109.0,0.0,394.6825306496349,0
Assam,Udalguri,2025-04-30,1130.0,1378.9,11.555555555555555,394.6825306496349,1
Assam,Udalguri,2025-05-31,547.0,673.2,-0.5159292035398231,394.6825306496349,0
Assam,Udalguri,2025-09-30,356.0,409.1,-0.3491773308957953,394.6825306496349,0
Assam,Udalguri,2025-10-31,292.0,338.8,-0.1797752808988764,394.6825306496349,0
Assam,Udalguri,2025-11-30,60.0,69.8,-0.7945205479452055,394.6825306496349,0
Assam,West Karbi Anglong,2025-04-30,483.0,524.3000000000001,0.0,185.29333244242505,0
Assam,West Karbi Anglong,2025-05-31,266.0,279.3,-0.4492753623188406,185.29333244242505,0
Assam,West Karbi Anglong,2025-06-30,295.0,360.4,0.10902255639097747,185.29333244242505,0
Assam,West Karbi Anglong,2025-07-31,382.0,464.2,0.29491525423728815,185.29333244242505,0
Assam,West Karbi Anglong,2025-09-30,71.0,94.8,-0.8141361256544503,185.29333244242505,0
Assam,West Karbi Anglong,2025-10-31,38.0,45.8,-0.46478873239436624,185.29333244242505,0
Assam,West Karbi Anglong,2025-11-30,2.0,2.2,-0.9473684210526316,185.29333244242505,0
Bihar,Araria,2025-06-30,1676.0,1865.5,0.0,638.2221138966172,0
Bihar,Araria,2025-07-31,288.0,328.2,-0.8281622911694511,638.2221138966172,0
Bihar,Araria,2025-09-30,1258.0,1413.6,3.3680555555555554,638.2221138966172,0
Bihar,Araria,2025-10-31,894.0,1008.9,-0.28934817170111293,638.2221138966172,0
Bihar,Araria,2025-11-30,146.0,163.6,-0.8366890380313199,638.2221138966172,0
Bihar,Araria,2025-12-31,182.0,195.89999999999998,0.24657534246575352,638.2221138966172,0
Bihar,Arwal,2025-05-31,209.0,222.6,0.0,162.94876495389585,0
Bihar,Arwal,2025-07-31,505.0,523.5,1.416267942583732,162.94876495389585,0
Bihar,Arwal,2025-09-30,294.0,301.8,-0.41782178217821786,162.94876495389585,0
Bihar,Arwal,2025-10-31,160.0,169.2,-0.45578231292517,162.94876495389585,0
Bihar,Arwal,2025-11-30,74.0,76.8,-0.5375,162.94876495389585,0
Bihar,Arwal,2025-12-31,75.0,77.1,0.013513513513513598,162.94876495389585,0
Bihar,Aurangabad,2025-09-30,1026.0,1078.7,0.0,411.4506855829343,0
Bihar,Aurangabad,2025-10-31,508.0,536.8,-0.5048732943469786,411.4506855829343,0
Bihar,Aurangabad,2025-11-30,224.0,234.9,-0.5590551181102362,411.4506855829343,0
Bihar,Aurangabad,2025-12-31,100.0,100.8,-0.5535714285714286,411.4506855829343,0
Bihar,Aurangabad(BH),2025-09-30,1.0,1.0,0.0,,0
Bihar,Aurangabad(bh),2025-09-30,13.0,14.2,0.0,5.852349955359813,0
Bihar,Aurangabad(bh),2025-10-31,8.0,8.4,-0.3846153846153846,5.852349955359813,0
Bihar,Aurangabad(bh),2025-11-30,1.0,1.2,-0.875,5.852349955359813,0
Bihar,Aurangabad(bh),2025-12-31,1.0,1.0,0.0,5.852349955359813,0
Bihar,Banka,2025-06-30,975.0,1072.4,0.0,313.2007343541838,0
Bihar,Banka,2025-07-31,428.0,463.1,-0.561025641025641,313.2007343541838,0
Bihar,Banka,2025-09-30,715.0,787.9,0.6705607476635513,313.2007343541838,0
Bihar,Banka,2025-10-31,461.0,514.0,-0.3552447552447553,313.2007343541838,0
Bihar,Banka,2025-11-30,236.0,265.0,-0.4880694143167028,313.2007343541838,0
Bihar,Banka,2025-12-31,122.0,129.0,-0.48305084745762716,313.2007343541838,0
Bihar,Begusarai,2025-07-31,762.0,843.9,0.0,447.598369076564,0
Bihar,Begusarai,2025-09-30,1198.0,1338.1,0.5721784776902887,447.598369076564,0
Bihar,Begusarai,2025-10-31,441.0,491.4,-0.6318864774624373,447.598369076564,0
Bihar,Begusarai,2025-11-30,241.0,271.2,-0.45351473922902497,447.598369076564,0
Bihar,Begusarai,2025-12-31,71.0,76.5,-0.7053941908713692,447.598369076564,0
Bihar,Bhabua,2025-09-30,5.0,5.4,0.0,2.0,0
Bihar,Bhabua,2025-11-30,3.0,3.2,-0.4,2.0,0
Bihar,Bhabua,2025-12-31,1.0,1.0,-0.6666666666666667,2.0,0
Bihar,Bhagalpur,2025-03-31,71.0,82.6,0.0,1330.8068041605438,0
Bihar,Bhagalpur,2025-04-30,1238.0,1386.6,16.43661971830986,1330.8068041605438,1
Bihar,Bhagalpur,2025-05-31,2948.0,3290.5,1.381260096930533,1330.8068041605438,1
Bihar,Bhagalpur,2025-06-30,3850.0,4206.4,0.30597014925373145,1330.8068041605438,1
Bihar,Bhagalpur,2025-07-31,557.0,601.3,-0.8553246753246753,1330.8068041605438,0
Bihar,Bhagalpur,2025-09-30,1162.0,1269.1,1.0861759425493718,1330.8068041605438,0
Bihar,Bhagalpur,2025-10-31,540.0,602.0,-0.5352839931153184,1330.8068041605438,0
Bihar,Bhagalpur,2025-11-30,328.0,369.6,-0.3925925925925926,1330.8068041605438,0
Bihar,Bhagalpur,2025-12-31,103.0,111.0,-0.6859756097560976,1330.8068041605438,0
Bihar,Bhojpur,2025-07-31,823.0,866.3,0.0,375.96502496907874,0
Bihar,Bhojpur,2025-09-30,1072.0,1120.3,0.30255164034021864,375.96502496907874,0
Bihar,Bhojpur,2025-10-31,745.0,779.7,-0.3050373134328358,375.96502496907874,0
Bihar,Bhojpur,2025-11-30,210.0,220.1,-0.7181208053691275,375.96502496907874,0
